date,sector_type,regime,stock_open,stock_close,return,layoff_percent,unemployment_rate,gdp_growth,inflation_rate,sentiment_score,competitor_product_launch,stock_trend
2012-02-28,Hospitality,Normal,297.4269502998927,294.9070408602387,-0.00847236417921527,5.0964554395020265,5.380713707359612,2.618531566402851,4.319618186796008,0.2520686373432972,0,Stable
2012-02-29,Finance,Expansion,292.75454033014773,287.6946480056704,-0.017283736466635675,5.65492817004267,1.8326016241444778,6.235892395623802,3.814101923000546,0.021237431300384246,1,Down
2012-03-01,Finance,Normal,282.878060067576,285.05751089216335,0.007704559427715021,5.335279751026679,3.436760439925252,3.77893998265881,1.9827022036047732,0.12006536031400095,0,Stable
2012-03-02,Hospitality,Expansion,296.25221361286987,288.8453442578003,-0.025001903833024267,4.467250747308317,5.170961158387868,3.8861225325623985,4.215003906503262,0.4889353639067038,1,Down
2012-03-03,Aviation,Normal,290.51676629003356,287.96502937746453,-0.008783441125120847,0.39165469081056203,3.7256647273837724,3.6507533195714306,1.9569682890105222,-0.4047265419239843,0,Stable
2012-03-04,Finance,Normal,334.198841019992,342.09546786782875,0.023628528524323327,1.578568400845092,5.60454386907927,4.278103682989511,2.107985100121091,0.8869544841222279,0,Up
2012-03-05,Finance,Shock,275.26888799702533,264.44340255886834,-0.039326948704330074,1.2892482313497098,3.6347524758724346,2.2691714956601126,4.048890334010523,-0.3847268563177484,0,Down
2012-03-06,Hospitality,Normal,307.84875408152453,300.9890935219468,-0.022282567230274216,3.243244850545498,5.025355535834952,3.415259622635847,4.027859348270482,0.7541602959919311,0,Down
2012-03-07,Finance,Normal,335.14142683062335,332.07859536208576,-0.009138922327514891,4.062482245955895,2.438774184080323,1.7102705718808897,3.815049481160777,-0.975777012787348,0,Stable
2012-03-08,Finance,Shock,315.49165631644905,307.7398430866267,-0.024570580789138347,1.6178363366303166,6.253864659706891,3.4384626179628976,3.0200574374874516,0.8329601314609152,0,Down
2012-03-09,Hospitality,Shock,277.5144659295168,267.23910328236894,-0.037026403696582846,3.6546453259413414,5.67648250134999,4.189390944105122,2.925071778724047,0.7031556394739038,0,Down
2012-03-10,Hospitality,Expansion,269.153396048213,268.0840023704438,-0.003973175495722428,5.368408814261333,5.746500389911407,4.683390793215506,1.829094995243149,-0.7516391544167915,0,Stable
2012-03-11,Technology,Normal,305.48802410104713,311.5870040818504,0.019964710560260456,2.0025481425126417,4.8639894521148355,3.9289130087806248,2.987609596282818,0.4738458606306921,0,Up
2012-03-12,Aviation,Expansion,303.01046411137395,304.2666435994288,0.0041456637206861765,2.3630846533719168,3.954331794455034,4.343183319798911,2.3265775247042315,-0.2517698360174405,0,Stable
2012-03-13,Aviation,Expansion,324.64818194493364,324.04252786122044,-0.0018655705388054033,6.361918997708397,7.366933437583722,1.9768803444122454,2.8216744675069045,-0.04044346438204416,0,Stable
2012-03-14,Finance,Normal,310.96895697368853,297.27499309491344,-0.04403643377153482,2.1453995701496034,7.499737652587462,4.187105730797142,5.2949644864709535,-0.8628135215631956,1,Down
2012-03-15,Aviation,Shock,290.3032015166227,269.6234310428084,-0.07123507548582843,4.684550282921152,4.892850516884524,5.508475102995719,3.3234452259364518,-0.5748524158710753,0,Down
2012-03-16,Finance,Expansion,288.9457054278417,296.6418610940534,0.02663530040986791,6.478510658926999,4.142972034804838,4.556571415451797,1.8913654961499213,0.9072920691661859,0,Up
2012-03-17,Technology,Shock,273.8768459904209,267.56604266361484,-0.023042485771238942,1.637011488857564,2.40732044236677,3.104292872855266,4.243222380172903,-0.16409902588932046,0,Down
2012-03-18,Hospitality,Shock,302.587286765595,290.89574704464314,-0.03863856887685088,1.7866359503498837,5.337739540196001,4.202859235919667,4.342799417189567,-0.9479393062062751,0,Down
2012-03-19,Hospitality,Shock,271.91103498333473,258.3913136443137,-0.04972112051226485,3.53703786085781,3.997267280173388,5.637832463007334,4.434492965315127,0.030156218407441537,0,Down
2012-03-20,Hospitality,Expansion,318.1998069518905,315.03034568015437,-0.009960600863014594,4.135200592464899,4.280563573231316,4.683434848018647,2.5233765424741645,0.9893982672271318,1,Stable
2012-03-21,Aviation,Shock,311.78310422437727,292.89741161442265,-0.060573175242887335,2.7167900978867703,6.446018527071823,4.716118190159934,2.888667384638523,-0.3343587462218447,0,Down
2012-03-22,Technology,Expansion,311.1491200094535,314.5422028876939,0.010905005542478675,7.942565079028535,3.556471504981016,3.056555224878,1.738364770438123,-0.7175728742171519,0,Up
2012-03-23,Aviation,Normal,273.5634577650442,264.7018843089153,-0.032393118322622795,5.077253166326458,7.878263633383991,3.5651243322044364,4.559308929997975,0.28710685745907605,0,Down
2012-03-24,Aviation,Expansion,297.0007319777973,298.2759428924279,0.004293628861244451,2.3913754711022293,3.47442080790677,3.917628603361513,3.124126178348431,0.8396486824311189,0,Stable
2012-03-25,Technology,Expansion,292.2138875849286,302.9303482191916,0.03667334472988858,1.2679841676594785,1.929573265190899,6.168289707731985,1.6296419618967948,0.71829886233189,0,Up
2012-03-26,Technology,Normal,302.05612768918854,303.7050518474291,0.0054589991961271995,3.8739948980867895,4.0128919009689925,2.904933310298695,4.653709688206096,0.31397503302037744,0,Stable
2012-03-27,Technology,Normal,310.57025761611897,313.0561077109033,0.008004147318758948,4.877676603868936,5.535180714608313,4.311559660578708,2.3214523356403345,-0.6317050886996902,0,Stable
2012-03-28,Technology,Expansion,289.72805899129315,302.44776885394754,0.04390223683180327,7.680909042515799,5.2049246551449375,4.80784677740371,2.605407884131217,0.5687197292781736,0,Up
2012-03-29,Hospitality,Expansion,290.4803295134955,290.7055365853032,0.0007752919868441541,4.151629535314649,5.274503461350484,4.8901275657166945,1.9534140933625816,0.6464439093249617,0,Stable
2012-03-30,Manufacturing,Normal,313.5985567307064,312.8203482355492,-0.0024815436119032253,3.514222074347886,4.584405979701617,3.701868704913001,1.793038638745311,0.6990955609767084,0,Stable
2012-03-31,Manufacturing,Expansion,277.4100007443367,284.39301127169097,0.025172165778514388,2.046855042371351,4.248325724906239,3.608671368965679,3.389593483753936,-0.19211738497470132,0,Up
2012-04-01,Technology,Shock,285.06677127158605,280.09497757733925,-0.01744080403362801,4.740765276010066,3.1406793163425637,6.313109671912842,2.303449811421532,-0.1822821103922725,0,Down
2012-04-02,Manufacturing,Expansion,300.1167366406808,297.57159661737376,-0.008480500127369516,6.033383725700982,5.1942046304209795,3.6782441241419686,1.4750041083554912,-0.6896857891094299,0,Stable
2012-04-03,Manufacturing,Expansion,317.9944074605907,320.28749398523496,0.007211090732557833,0.4252668498671044,6.585140920779297,3.4980588246490862,3.9909568955522303,0.5453735274781764,0,Stable
2012-04-04,Technology,Expansion,280.62450523181985,289.4239689132363,0.03135671873754353,4.149382568464566,5.021234745435315,5.114989268682708,3.5031516788923462,0.4744524521748239,0,Up
2012-04-05,Manufacturing,Normal,335.79397979192765,328.8434266932356,-0.0206988615549301,1.9597012380865273,3.8588071373768047,4.154057320236763,4.787833691893409,-0.8005005719150744,0,Down
2012-04-06,Aviation,Expansion,272.9867447766875,269.01238568469836,-0.014558798798968407,1.2848861070891702,5.218938786648532,2.4390408841663613,2.6272937418964974,-0.9597315580849799,0,Down
2012-04-07,Finance,Expansion,331.0055764815713,336.08542996111026,0.015346730812016398,7.387969267555089,7.195725621051741,5.175400881031366,3.0400481673170834,0.9034398520647675,0,Up
2012-04-08,Finance,Shock,323.9918029798681,307.1388125833419,-0.052016718452514064,5.774592845075083,4.693964389876735,3.5227527543806283,3.211572065097351,-0.9654631822445967,0,Down
2012-04-09,Technology,Normal,271.3979681550054,272.74512865597666,0.004963782559351601,2.7875549028287283,3.1450919010081204,3.5097929537351864,3.139543493522799,0.25719731846005134,0,Stable
2012-04-10,Hospitality,Expansion,267.35593326057983,267.49529595016986,0.0005212627522060843,3.6770543659633304,5.329722972410917,7.192271007878016,3.251147676579169,-0.09271698598421008,0,Stable
2012-04-11,Technology,Normal,314.3972833769445,310.7010459054832,-0.011756582091804232,3.365430168282232,5.884405102523671,3.7184214740437205,2.679101002194517,0.5548269749968133,1,Down
2012-04-12,Hospitality,Shock,292.4519762989746,275.61055696543855,-0.057586956828491416,1.748745775886336,6.300831044437235,4.08080845219225,1.1977064119085317,-0.8245425243338398,0,Down
2012-04-13,Finance,Expansion,279.86105900782803,286.2325285744487,0.02276654561806133,2.918398616588865,6.04583883684899,5.095839537890897,3.288001578157046,0.3647471901971344,0,Up
2012-04-14,Technology,Expansion,336.23402417962996,344.8019744069623,0.025482103568302224,5.567940652475981,5.24913580889996,2.881505130518133,3.575094223672428,0.22988510270219775,0,Up
2012-04-15,Aviation,Normal,276.121951196009,266.0959855851377,-0.0363099187422233,2.8683850775291724,3.749359480401438,4.669994074412919,2.663591779904423,0.7071883515422812,1,Down
2012-04-16,Manufacturing,Normal,285.46122804855946,282.4881936868893,-0.010414844712867313,4.9280570783613635,3.525091771968279,5.108840775078306,5.486179383654841,0.03709026833198448,0,Down
2012-04-17,Hospitality,Normal,287.832033738044,285.5308686638995,-0.007994819215427471,2.8838812793654665,4.4928132181292035,5.591820277398487,2.5228415557821053,0.45658416349656616,0,Stable
2012-04-18,Manufacturing,Expansion,244.0110234512703,245.77384415864236,0.0072243486480197214,1.631604406726804,5.9228831901042085,4.791311774533349,2.374540400420738,-0.12483387519763789,0,Stable
2012-04-19,Manufacturing,Expansion,301.82735518213303,302.6271094385971,0.002649707664772301,6.388812646841847,4.024171685354025,2.6740356773127236,3.4437729586437347,0.9679570601269902,0,Stable
2012-04-20,Technology,Normal,281.76882889321644,290.5265192472558,0.03108111847729727,0.0,4.264057552106071,4.523520761883324,3.2350184696856257,0.11882213297720146,0,Up
2012-04-21,Manufacturing,Expansion,316.2107222965948,320.5208364934544,0.01363051248090471,7.569965513361641,3.671912321355502,2.385942553442609,1.4260326969611994,0.5070783444471711,0,Up
2012-04-22,Aviation,Normal,318.8252544591952,307.19214136872336,-0.03648742666324988,5.9958887268785945,7.341192316830781,5.476037373500779,3.796712560021292,-0.8141297079487679,0,Down
2012-04-23,Manufacturing,Normal,304.6344200042838,302.85569734572107,-0.005838876179972524,4.365426309588034,4.666850673188442,5.288998048004263,2.5436440726478913,-0.07448814597082754,0,Stable
2012-04-24,Technology,Expansion,304.86093259307296,310.3327533396735,0.017948579701762907,3.1082413275463443,6.007456169496508,4.269662493467107,4.238471418339388,-0.8711246503731496,0,Up
2012-04-25,Aviation,Shock,303.2717822873255,281.3613253352638,-0.07224693569183863,3.2641237461194015,7.3704432621028815,4.2208558944624395,3.399764890517597,-0.7565780448048092,0,Down
2012-04-26,Finance,Shock,285.99191630663677,273.71082446513276,-0.0429420943084853,4.404925636838507,3.572491070015807,3.990900104533266,2.764962323079493,0.012270761286145015,0,Down
2012-04-27,Manufacturing,Normal,287.70344099101976,280.9351047832486,-0.02352539192599504,4.369547136572512,6.138467557286402,3.9681497365458864,4.274907944750403,-0.29539034527374963,0,Down
2012-04-28,Technology,Expansion,326.46453895549826,342.29477123322073,0.04848989825470869,2.0816491408133313,4.860281345900698,5.161394572805252,2.451168586331651,-0.08035396657175586,0,Up
2012-04-29,Finance,Expansion,314.70482888579244,318.48904489700624,0.012024651876527351,4.135563914343054,7.108514695369752,3.6262952078227273,1.6645224892244364,-0.007711624687943841,0,Up
2012-04-30,Finance,Normal,304.1217396901,302.02086831843,-0.006907994718860955,4.517420321116254,3.8115230691352533,6.630162647457933,1.637104132299955,-0.6804995928228961,0,Stable
2012-05-01,Hospitality,Expansion,312.00130652704723,314.54612037950886,0.008156420499607759,3.3986921373525556,5.321423195066867,4.207677953562713,3.242690917802044,-0.26833716479949654,0,Stable
2012-05-02,Aviation,Shock,298.7783294244049,279.31579325183503,-0.06514038755777336,8.478371130113393,5.951587968665139,5.489832480210617,4.820381422914384,0.7211950362942756,0,Down
2012-05-03,Manufacturing,Expansion,303.69893538652155,305.71630075392505,0.00664264879570936,3.7320523506974275,3.9731834518269276,2.0140894709833566,2.8574003284540406,0.7132219575995018,0,Stable
2012-05-04,Technology,Normal,311.89033822340207,316.9297721966554,0.016157711078704978,0.473296896377323,4.688533242554762,3.3073071658954,3.7599062242749124,-0.018766026439178907,0,Up
2012-05-05,Hospitality,Expansion,258.5143835934082,258.78102007934524,0.0010314183769227344,1.979405750829633,4.788957944926727,5.099674941792931,3.31141342573396,0.4982921329253489,0,Stable
2012-05-06,Aviation,Normal,318.12277836182756,313.9551825892202,-0.013100589005503933,5.407055693453006,6.640715481068437,4.387235875433783,2.5869968865225754,0.507105429236512,0,Down
2012-05-07,Hospitality,Expansion,316.6868044231421,320.1001119943425,0.010778180598392412,2.555148004557569,8.326961213944024,4.034122300744404,1.342390589637009,-0.9117864791444981,0,Up
2012-05-08,Aviation,Normal,284.38623445785083,283.7801255162501,-0.0021312879041287575,2.0124187773249087,7.36535326971606,5.271562868952245,3.1664323272155896,0.22178241364059947,0,Stable
2012-05-09,Aviation,Expansion,324.8820503231345,318.60350137999126,-0.019325625829123068,6.790722143566591,7.157188512356924,6.544411649164724,3.8044279163837302,0.609053132099459,0,Down
2012-05-10,Manufacturing,Shock,255.6537043067862,246.2340359433195,-0.036845420992464975,4.339575543799389,-1.2792212561045124,2.613125945121352,3.4551677889296077,0.18794240413244068,0,Down
2012-05-11,Aviation,Expansion,307.059061696275,311.11709378183497,0.013215803054768488,2.7975628442701184,5.199030282356749,5.201072381626224,2.660350402983145,0.08310559166512266,0,Up
2012-05-12,Hospitality,Shock,300.7986609311251,286.2873203776949,-0.04824270330363229,0.0,5.095938496844367,3.469181085938386,2.4712341134964007,0.06243142353983977,0,Down
2012-05-13,Aviation,Shock,293.8105785060112,273.48621196477916,-0.06917506729872971,5.240677153488202,6.201054754191249,5.025790395725296,2.366212251684094,0.01589836674551237,0,Down
2012-05-14,Manufacturing,Expansion,300.38734654974627,307.01004510035256,0.0220471954850119,4.030965029099626,2.8387295687895002,3.455144790874026,2.3411998515843204,0.5566163559044472,0,Up
2012-05-15,Manufacturing,Normal,311.65461116655126,308.2053886183474,-0.011067452316181437,6.601484008691488,6.087914850161824,4.63525002645254,3.0450189915923223,0.28486454681972484,0,Down
2012-05-16,Hospitality,Expansion,263.88863492029594,264.8753663709858,0.0037391964644020795,1.8107897141248457,1.8719975890919667,4.744319822854444,2.843338526359677,-0.5689942745741576,0,Stable
2012-05-17,Finance,Shock,320.01929180577963,309.54520231136024,-0.03272955650678749,3.2535126848278066,6.541161475538976,3.1641887672523232,3.5057802891399765,-0.13330352762363362,0,Down
2012-05-18,Finance,Normal,291.79452975238365,294.11659555396534,0.007957879825753258,4.5972389341565165,2.527442564130445,3.429780170151045,2.0298371542450395,0.05725050081892258,0,Stable
2012-05-19,Aviation,Expansion,320.30905696349356,308.7038285385242,-0.036231346484504906,6.51189193087664,6.837322873796356,3.77324005613451,2.9736868608256386,-0.16209828542315408,1,Down
2012-05-20,Technology,Expansion,312.87035355299884,320.8307531331732,0.025443125210730024,4.516939126545272,6.762193902496188,2.0496760040605864,2.964993683165257,-0.5248369832274589,0,Up
2012-05-21,Aviation,Expansion,291.3785971811534,290.4830846407379,-0.0030733641697736173,2.5851198395549044,4.499368305813055,4.5444784844857145,2.491537672910661,-0.7505185686638702,0,Stable
2012-05-22,Hospitality,Shock,298.41347607247576,282.3784847201779,-0.05373413950113792,6.595532718449184,5.657547705993335,5.767323314658298,3.3074308238094754,-0.7653753485725834,0,Down
2012-05-23,Hospitality,Expansion,299.5884114581827,300.02610736124706,0.0014609907670792305,3.3754337317402903,4.995203722329696,2.4889512432011625,2.1074870866645194,-0.40742419325951706,0,Stable
2012-05-24,Hospitality,Normal,332.12520761453345,324.87534134226337,-0.02182871431031012,4.360058573275434,2.7819872935965533,4.789820608934206,4.192601516450518,-0.194689693933904,0,Down
2012-05-25,Hospitality,Normal,277.19108426459894,274.05671391695023,-0.011307616029441752,5.5013444608667585,5.844107626392059,4.411702049394263,3.424034801502479,0.3657552881514805,0,Down
2012-05-26,Hospitality,Shock,291.23854286437387,279.3833743096968,-0.04070604267580707,7.1263963065140725,6.780884734899647,3.172908504260744,3.5445386952263447,0.969833898552303,0,Down
2012-05-27,Manufacturing,Expansion,268.3562389824972,272.43830081419566,0.015211354307155396,4.737771003100363,4.5162954137741975,6.44908048161898,2.9282500013875263,0.7947118728291933,0,Up
2012-05-28,Finance,Normal,302.4781649127214,294.7760621952295,-0.025463334583884126,9.174565140846422,5.957990960128114,5.380654361643193,2.6712760512568106,0.6273955630772419,1,Down
2012-05-29,Hospitality,Normal,287.5298197301933,287.5343040125324,1.55958861702268e-05,3.8209037689793,3.6844490602463713,5.48625593203394,2.277975549175942,0.6274721406671078,0,Stable
2012-05-30,Technology,Normal,289.95656986294847,295.6309486247397,0.0195697540651461,4.587132267789126,6.377187255459956,4.048611697197761,2.1674376541767315,0.19212993407362888,0,Up
2012-05-31,Technology,Expansion,329.69380805197517,338.3644868745031,0.026299186125937256,2.7627047388120793,5.015254412552202,2.1850673227021833,1.4709909375079793,-0.4944806426345947,0,Up
2012-06-01,Technology,Expansion,283.5326095477292,293.1663249707252,0.03397745126517549,4.645181868526218,4.977621641289627,4.2054879695542775,3.0928489689628917,-0.056119581263443186,0,Up
